jet_label,class_name,block,topology_code,tokens,n_objects,n_visible_objects,has_b,has_c,has_s,has_g,has_lepton,has_tau,has_nu,leading_heavy_flavour,reweight_group_name,reweight_group_n_classes,reweight_group_weight,reweight_group_stream_share,class_stream_share_nominal,class_stream_share_upper_bound,class_weight_share_frac,class_weight_share_pct,log_class_weight_share,log_class_weight_share_upper_bound,R161_group_id,R161_group_name,L187_group_id,L187_group_name,R45_group_id,R45_group_name,R29_group_id,R29_group_name,R15_group_id,R15_group_name,R9_group_id,R9_group_name,Q27_group_id,Q27_group_name,Q1_group_id,Q1_group_name,L43res_group_id,L43res_group_name,rand42_d1_group_id,rand42_d1_group_name,rand42_d2_group_id,rand42_d2_group_name,rand42_d3_group_id,rand42_d3_group_name,bs_relevant,physics_rationale
135,label_X_YY_sqev,res34p,QQlv,s+q+e+v,4,3,0,0,1,0,1,0,1,s,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,135,label_X_YY_sqev,134,label_X_YY_sqev,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,5,rand_res34p_03,6,rand_res34p_04,0,"X->YY with s quark + light quark (u/d) + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour s. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
136,label_X_YY_qqev,res34p,QQlv,q+q+e+v,4,3,0,0,0,0,1,0,1,light,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,136,label_X_YY_qqev,135,label_X_YY_qqev,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,5,rand_res34p_03,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour light. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
137,label_X_YY_bcmv,res34p,QQlv,b+c+m+v,4,3,1,1,0,0,1,0,1,b,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,137,label_X_YY_bcmv,136,label_X_YY_bcmv,39,34P_QQlv_b,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,13,rand_res34p_09,7,rand_res34p_08,0,"X->YY with b quark + c quark + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
138,label_X_YY_csmv,res34p,QQlv,c+s+m+v,4,3,0,1,1,0,1,0,1,c,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,138,label_X_YY_csmv,137,label_X_YY_csmv,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,12,rand_res34p_07,5,rand_res34p_09,0,"X->YY with c quark + s quark + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
139,label_X_YY_bqmv,res34p,QQlv,b+q+m+v,4,3,1,0,0,0,1,0,1,b,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,139,label_X_YY_bqmv,138,label_X_YY_bqmv,39,34P_QQlv_b,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,7,rand_res34p_04,6,rand_res34p_04,0,"X->YY with b quark + light quark (u/d) + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
140,label_X_YY_cqmv,res34p,QQlv,c+q+m+v,4,3,0,1,0,0,1,0,1,c,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,140,label_X_YY_cqmv,139,label_X_YY_cqmv,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,8,rand_res34p_08,8,rand_res34p_07,0,"X->YY with c quark + light quark (u/d) + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
141,label_X_YY_sqmv,res34p,QQlv,s+q+m+v,4,3,0,0,1,0,1,0,1,s,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,141,label_X_YY_sqmv,140,label_X_YY_sqmv,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,13,rand_res34p_09,11,rand_res34p_05,0,"X->YY with s quark + light quark (u/d) + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour s. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
142,label_X_YY_qqmv,res34p,QQlv,q+q+m+v,4,3,0,0,0,0,1,0,1,light,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,142,label_X_YY_qqmv,141,label_X_YY_qqmv,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,13,rand_res34p_09,12,rand_res34p_02,0,"X->YY with light quark (u/d) + light quark (u/d) + muon + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour light. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
143,label_X_YY_bctauev,res34p,QQtaulv,b+c+taue+v,4,3,1,1,0,0,1,1,1,b,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,143,label_X_YY_bctauev,142,label_X_YY_bctauev,41,34P_QQtaulv_b,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,9,rand_res34p_00,5,rand_res34p_09,0,"X->YY with b quark + c quark + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
144,label_X_YY_cstauev,res34p,QQtaulv,c+s+taue+v,4,3,0,1,1,0,1,1,1,c,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,144,label_X_YY_cstauev,143,label_X_YY_cstauev,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,9,rand_res34p_00,9,rand_res34p_03,0,"X->YY with c quark + s quark + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
145,label_X_YY_bqtauev,res34p,QQtaulv,b+q+taue+v,4,3,1,0,0,0,1,1,1,b,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,145,label_X_YY_bqtauev,144,label_X_YY_bqtauev,41,34P_QQtaulv_b,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,13,rand_res34p_09,7,rand_res34p_08,0,"X->YY with b quark + light quark (u/d) + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
146,label_X_YY_cqtauev,res34p,QQtaulv,c+q+taue+v,4,3,0,1,0,0,1,1,1,c,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,146,label_X_YY_cqtauev,145,label_X_YY_cqtauev,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,8,rand_res34p_08,8,rand_res34p_07,0,"X->YY with c quark + light quark (u/d) + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
147,label_X_YY_sqtauev,res34p,QQtaulv,s+q+taue+v,4,3,0,0,1,0,1,1,1,s,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,147,label_X_YY_sqtauev,146,label_X_YY_sqtauev,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,10,rand_res34p_02,9,rand_res34p_03,0,"X->YY with s quark + light quark (u/d) + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour s. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
148,label_X_YY_qqtauev,res34p,QQtaulv,q+q+taue+v,4,3,0,0,0,0,1,1,1,light,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,148,label_X_YY_qqtauev,147,label_X_YY_qqtauev,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,11,rand_res34p_06,7,rand_res34p_08,0,"X->YY with light quark (u/d) + light quark (u/d) + tau->e + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour light. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
149,label_X_YY_bctaumv,res34p,QQtaulv,b+c+taum+v,4,3,1,1,0,0,1,1,1,b,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,149,label_X_YY_bctaumv,148,label_X_YY_bctaumv,41,34P_QQtaulv_b,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,5,rand_res34p_03,13,rand_res34p_00,0,"X->YY with b quark + c quark + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
150,label_X_YY_cstaumv,res34p,QQtaulv,c+s+taum+v,4,3,0,1,1,0,1,1,1,c,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,150,label_X_YY_cstaumv,149,label_X_YY_cstaumv,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,7,rand_res34p_04,5,rand_res34p_09,0,"X->YY with c quark + s quark + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
151,label_X_YY_bqtaumv,res34p,QQtaulv,b+q+taum+v,4,3,1,0,0,0,1,1,1,b,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,151,label_X_YY_bqtaumv,150,label_X_YY_bqtaumv,41,34P_QQtaulv_b,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,11,rand_res34p_06,11,rand_res34p_05,0,"X->YY with b quark + light quark (u/d) + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
152,label_X_YY_cqtaumv,res34p,QQtaulv,c+q+taum+v,4,3,0,1,0,0,1,1,1,c,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,152,label_X_YY_cqtaumv,151,label_X_YY_cqtaumv,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,14,rand_res34p_01,13,rand_res34p_00,0,"X->YY with c quark + light quark (u/d) + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
153,label_X_YY_sqtaumv,res34p,QQtaulv,s+q+taum+v,4,3,0,0,1,0,1,1,1,s,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,153,label_X_YY_sqtaumv,152,label_X_YY_sqtaumv,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,8,rand_res34p_08,10,rand_res34p_06,0,"X->YY with s quark + light quark (u/d) + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour s. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
154,label_X_YY_qqtaumv,res34p,QQtaulv,q+q+taum+v,4,3,0,0,0,0,1,1,1,light,label_X_YY_QQtaulv,12,0.015,0.008661758336942398,0.0007218131947451999,0.008661758336942398,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-4.748837535800504,154,label_X_YY_qqtaumv,153,label_X_YY_qqtaumv,42,34P_QQtaulv_nob,27,34P_QQtaulv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,11,rand_res34p_06,12,rand_res34p_02,0,"X->YY with light quark (u/d) + light quark (u/d) + tau->mu + neutrino; topology QQtaulv, 3 visible object(s), leading heavy flavour light. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
155,label_X_YY_bctauhv,res34p,QQtauhv,b+c+tauh+v,4,3,1,1,0,0,1,1,1,b,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,155,label_X_YY_bctauhv,154,label_X_YY_bctauhv,43,34P_QQtauhv_b,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,6,rand_res34p_05,11,rand_res34p_05,0,"X->YY with b quark + c quark + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
156,label_X_YY_cstauhv,res34p,QQtauhv,c+s+tauh+v,4,3,0,1,1,0,1,1,1,c,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,156,label_X_YY_cstauhv,155,label_X_YY_cstauhv,44,34P_QQtauhv_nob,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,9,rand_res34p_00,5,rand_res34p_09,0,"X->YY with c quark + s quark + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
157,label_X_YY_bqtauhv,res34p,QQtauhv,b+q+tauh+v,4,3,1,0,0,0,1,1,1,b,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,157,label_X_YY_bqtauhv,156,label_X_YY_bqtauhv,43,34P_QQtauhv_b,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,14,rand_res34p_01,6,rand_res34p_04,0,"X->YY with b quark + light quark (u/d) + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
158,label_X_YY_cqtauhv,res34p,QQtauhv,c+q+tauh+v,4,3,0,1,0,0,1,1,1,c,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,158,label_X_YY_cqtauhv,157,label_X_YY_cqtauhv,44,34P_QQtauhv_nob,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,13,rand_res34p_09,10,rand_res34p_06,0,"X->YY with c quark + light quark (u/d) + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
159,label_X_YY_sqtauhv,res34p,QQtauhv,s+q+tauh+v,4,3,0,0,1,0,1,1,1,s,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,159,label_X_YY_sqtauhv,158,label_X_YY_sqtauhv,44,34P_QQtauhv_nob,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,13,rand_res34p_09,10,rand_res34p_06,0,"X->YY with s quark + light quark (u/d) + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour s. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
160,label_X_YY_qqtauhv,res34p,QQtauhv,q+q+tauh+v,4,3,0,0,0,0,1,1,1,light,label_X_YY_QQtauhv,6,0.05,0.028872527789808,0.004812087964968,0.028872527789808,0.004812087964968,0.48120879649679993,-5.336624200702623,-3.5448647314745685,160,label_X_YY_qqtauhv,159,label_X_YY_qqtauhv,44,34P_QQtauhv_nob,28,34P_QQtauhv,14,34P_semilep_taunu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,12,rand_res34p_07,5,rand_res34p_09,0,"X->YY with light quark (u/d) + light quark (u/d) + hadronic tau + neutrino; topology QQtauhv, 3 visible object(s), leading heavy flavour light. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
161,label_QCD_bbccss,qcd,QCD,b+b+c+c+s+s,,,1,1,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),160,label_QCD_bbccss,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),0,label_QCD_bbccss,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark + c quark + s quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
162,label_QCD_bbccs,qcd,QCD,b+b+c+c+s,,,1,1,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),161,label_QCD_bbccs,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,label_QCD_bbccs,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark + c quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
163,label_QCD_bbcc,qcd,QCD,b+b+c+c,,,1,1,0,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),162,label_QCD_bbcc,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),2,label_QCD_bbcc,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),0,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark + c quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
164,label_QCD_bbcss,qcd,QCD,b+b+c+s+s,,,1,1,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),163,label_QCD_bbcss,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),3,label_QCD_bbcss,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark + s quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
165,label_QCD_bbcs,qcd,QCD,b+b+c+s,,,1,1,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),164,label_QCD_bbcs,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),4,label_QCD_bbcs,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
166,label_QCD_bbc,qcd,QCD,b+b+c,,,1,1,0,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),165,label_QCD_bbc,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),5,label_QCD_bbc,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),0,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + c quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
167,label_QCD_bbss,qcd,QCD,b+b+s+s,,,1,0,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),166,label_QCD_bbss,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),6,label_QCD_bbss,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + s quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
168,label_QCD_bbs,qcd,QCD,b+b+s,,,1,0,1,0,0,0,0,b,label_QCD,27,0.25,0.14436263894903997,0.005346764405519999,0.14436263894903997,0.005346764405519999,0.5346764405519999,-5.231263685044797,-1.9354268190404682,,n/a (rung partitions the other block),167,label_QCD_bbs,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),7,label_QCD_bbs,0,QCD_all,,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),,n/a (rung partitions the other block),1,QCD multijet background; heavy-flavour partons matched to the jet: b quark + b quark + s quark. Distinguishable only by displaced vertices and track kinematics; survives as its own node at Q=27 and is destroyed at Q=1.
